left_hand_active_crop,right_hand_active_crop,left_hand_active,right_hand_active,iou,time,id,path_l,hand_in_focus
False,False,True,False,0.0495,21.333,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,False,True,True,0.0351,21.867,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,False,True,False,0.0369,22.4,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,False,True,True,0.0359,22.933,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,False,True,True,0.0378,23.467,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,False,True,True,0.0364,24.0,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,False,True,False,0.0469,24.533,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,True,True,True,0.4016,25.067,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,25.6,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,26.133,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,26.667,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,False,False,True,0.1887,27.2,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,True,False,True,0.2689,27.733,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,28.267,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,28.8,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,0.6263,29.333,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,True,False,True,0.0754,29.867,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,False,True,True,0.0146,30.4,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,30.933,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,31.467,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,0.3416,32.0,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,True,True,True,0.3059,32.533,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,True,False,True,0.0786,33.067,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,False,False,True,0.1735,33.6,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,True,True,True,0.619,34.133,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,0.5812,34.667,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,0.3095,35.2,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,False,True,True,0.0492,35.733,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,36.267,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,36.8,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,37.333,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,True,False,True,0.1247,37.867,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,False,False,True,0.015,38.4,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,True,False,True,0.1914,38.933,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,False,True,,39.467,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,40.0,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,0.5525,40.533,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,True,False,True,0.0536,41.067,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,False,True,False,0.003,41.6,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,True,False,True,0.1901,42.133,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,0.7513,42.667,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,0.6425,43.2,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,True,False,True,0.3215,43.733,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,True,False,True,0.0375,44.267,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,False,False,False,0.0,44.8,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,True,False,True,0.0903,45.333,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,True,False,True,0.5386,45.867,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,46.4,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,46.933,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,False,False,True,0.4408,47.467,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,0.2869,48.0,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,False,False,False,0.0006,48.533,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,True,False,False,0.0255,49.067,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,0.464,49.6,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,False,True,True,0.5667,50.133,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,50.667,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,True,True,True,0.7118,51.2,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,51.733,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,True,False,True,0.2589,52.267,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,True,True,True,0.0648,52.8,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,False,True,0.466,53.333,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,53.867,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,0.3532,54.4,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,False,False,False,0.035,54.933,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,55.467,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,56.0,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,56.533,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,57.067,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,57.6,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,58.133,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,0.0856,58.667,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,59.2,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,0.6219,59.733,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,False,True,True,0.9736,60.267,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,True,False,True,0.1143,60.8,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,True,False,True,0.0892,61.333,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,0.7367,61.867,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,0.8243,62.4,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,0.7081,62.933,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,False,False,True,,63.467,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,64.0,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,0.6183,64.533,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,0.8589,65.067,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,False,True,0.2402,65.6,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,0.3715,66.133,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,0.7415,66.667,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,67.2,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,67.733,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,True,False,True,0.2382,68.267,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,68.8,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,,69.333,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
True,True,True,True,0.8109,69.867,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,True,False,True,0.1585,70.4,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,False,False,False,0.0,70.933,C00024_RTT right side1_2,C00024/C00024_RTT right side1_2.csv,right
False,False,False,False,0.0,0.0,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
False,False,False,False,0.0,0.533,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
False,False,True,True,0.0,1.067,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,1.6,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,2.133,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,2.667,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
False,False,True,True,0.0,3.2,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,3.733,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,4.267,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0001,4.8,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0097,5.333,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
False,False,False,False,0.0104,5.867,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,6.4,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,6.933,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
False,False,True,True,0.0,7.467,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0001,8.0,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0051,8.533,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
False,False,True,True,0.0087,9.067,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
False,False,False,False,0.005,9.6,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,10.133,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,10.667,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,11.2,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,11.733,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.017,12.267,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
False,False,True,True,0.0273,12.8,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0215,13.333,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,13.867,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,14.4,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,14.933,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,15.467,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.006,16.0,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0007,16.533,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,17.067,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,17.6,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0718,18.133,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0485,18.667,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0076,19.2,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,19.733,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.038,20.267,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0581,20.8,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,21.333,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,21.867,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,False,0.0042,22.4,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,22.933,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.004,23.467,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0878,24.0,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.1089,24.533,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0248,25.067,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
False,False,True,True,0.0,25.6,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,,26.133,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0385,26.667,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0031,27.2,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,27.733,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,False,0.0,28.267,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0005,28.8,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,29.333,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0199,29.867,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0134,30.4,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
False,False,True,True,0.0,30.933,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0128,31.467,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0174,32.0,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,32.533,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,33.067,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0101,33.6,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0006,34.133,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,34.667,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,35.2,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,35.733,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,36.267,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,36.8,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0004,37.333,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,37.867,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,38.4,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,38.933,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,39.467,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,40.0,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,40.533,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,41.067,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,41.6,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,42.133,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,42.667,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,43.2,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0032,43.733,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
False,False,True,True,0.0,44.267,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,44.8,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
False,False,False,False,0.0,45.333,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
False,False,False,False,0.0,45.867,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
False,False,False,False,0.0,46.4,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
False,False,False,False,0.0,46.933,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,47.467,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.001,48.0,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,48.533,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,49.067,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,49.6,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,50.133,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,50.667,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,51.2,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,51.733,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
True,False,True,True,0.0,52.267,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
False,False,False,False,0.0048,52.8,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
False,False,False,False,0.0012,53.333,C00024_RTT left side1_2,C00024/C00024_RTT left side1_2.csv,left
False,False,False,False,,0.0,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
False,False,False,False,0.3677,0.56,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.2578,1.12,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.159,1.68,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.1464,2.24,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,False,True,True,0.011,2.8,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,False,True,True,0.0,3.36,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.1164,3.92,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
False,True,True,True,,4.48,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,,5.04,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,False,True,True,0.0765,5.6,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.043,6.16,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.2027,6.72,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,,7.28,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,False,True,True,,7.84,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,,8.4,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.1469,8.96,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.1021,9.52,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.0776,10.08,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.2274,10.64,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
False,False,True,True,0.3213,11.2,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.2,11.76,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,False,True,True,0.0595,12.32,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.0931,12.88,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.1835,13.44,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.2514,14.0,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,,14.56,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.2606,15.12,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.1681,15.68,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.213,16.24,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.2417,16.8,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.286,17.36,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
False,False,False,False,,17.92,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.2788,18.48,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.1991,19.04,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.2027,19.6,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.1648,20.16,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.2078,20.72,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,,21.28,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,,21.84,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.2224,22.4,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.3179,22.96,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.3691,23.52,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,False,True,True,,24.08,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
False,False,False,False,,24.64,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,,25.2,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.3924,25.76,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.2666,26.32,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.2123,26.88,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,False,True,True,,27.44,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
False,False,False,False,,28.0,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.2685,28.56,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.2231,29.12,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.4107,29.68,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,,30.24,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,False,True,True,,30.8,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
False,False,False,False,,31.36,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,,31.92,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.2613,32.48,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.1776,33.04,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.2727,33.6,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
False,False,False,False,,34.16,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,,34.72,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.1923,35.28,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.2223,35.84,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.2696,36.4,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.2848,36.96,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,,37.52,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,,38.08,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.2132,38.64,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,False,True,True,0.1634,39.2,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.2272,39.76,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
False,True,False,False,,40.32,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,,40.88,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.1838,41.44,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,False,True,True,0.13,42.0,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,False,True,True,0.1681,42.56,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,False,False,False,0.3015,43.12,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
False,False,True,False,0.3311,43.68,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
